"text","rating","name","placeId","stars"
"Parker Electrical was very punctual, reliable and professional, hands down, the BEST!   Mr. Parker’s professional and work ethics was outstanding! His work is impeccable and Never cut one corner. Everything was done perfectly and timely!  This job was almost a complete re-wiring of the entire house. From security systems to outdoor lighting, Parker Electrical installed, repaired and in some cases worked actual miracles to make our home safe and amazing!!!
We are so grateful!  We will recommend
Parker’s with 10 thumbs up!!!!!👍",,"Gail Gibbons","ChIJUSXhS2xLiIgRjrB1pdo4Sug","5"
"Mr. Parker was so helpful and did a wonderful job installing sconces in our new home. Thank you so much for all of your help!",,"Ellen Cates","ChIJUSXhS2xLiIgRjrB1pdo4Sug","5"
"Very professional and a great value. Extremely impressed with his quality. He fixed things another electrician had messed up. Parker Electric is my go to electrician from now on!",,"Marie Lesher","ChIJUSXhS2xLiIgRjrB1pdo4Sug","5"
,,"Sherry Eady","ChIJUSXhS2xLiIgRjrB1pdo4Sug","5"
"Great quality work...",,"James Hale","ChIJUSXhS2xLiIgRjrB1pdo4Sug","5"
,,,"ChIJrw4boHEYYogRliPoI_hBLHY",
,,,"ChIJdUvvJ1ARKGkREzLEExy873s",
"Reliable, Trustworthy, Punctual, Professional & Quality Work!

What more can you ask for? Thanks guys!",,"Gina Hall","ChIJlTkuayjLjIgRQlFWPxxjWrk","5"
"Honest , friendly an very informative . He was on time an had his license w him if I needed proof , but he was so professional I didn't question it. Thank you so much...",,"Rebecca L Henderson _kent","ChIJlTkuayjLjIgRQlFWPxxjWrk","5"
"Excellent service, fair pricing, always courteous and goes the extra mile.",,"kat cannella","ChIJlTkuayjLjIgRQlFWPxxjWrk","5"
,,"Hilda Sosa","ChIJlTkuayjLjIgRQlFWPxxjWrk","5"
"The owner of this business is a super guy give him a call.",,"no body","ChIJlTkuayjLjIgRQlFWPxxjWrk","5"
"I was a first time user, but now I am a lifetime customer.  Showed up on time, was professional, courteous, and efficient.  Very fast work and cleaned everything up. I couldn't be more pleased.",,"Tamplin John","ChIJlTkuayjLjIgRQlFWPxxjWrk","5"
"We won’t use any other electrician than Ground Control. First thing I enjoy is the politeness I receive. So many businesses now won’t respond to messages left or you receive quick and short responses. Brian and Nathan are honest and not out to rake you over the coals. Their work is superb, always leaving the work area nice and clean. They are punctual and get the job correct the first time.  It’s hard to find someone to trust but you can rest assure you will be impressed with this Veteran Owned Business.",,"K LP","ChIJlTkuayjLjIgRQlFWPxxjWrk","5"
"Ground control is great! This is the only company that we will have do electric work. Bryan is a super down to earth guy and does excellent work. Would definitely recommend!",,"Jordan Beattie","ChIJlTkuayjLjIgRQlFWPxxjWrk","5"
"Very professional, efficient, and reasonably priced.  I'm very pleased with their trouble-shooting skills and electrical repairs.  Excellent service!",,"Cindy Marotta","ChIJlTkuayjLjIgRQlFWPxxjWrk","5"
"Bryan and his crew did an excellent job at my home. They are affordable and very dependable. I would recommend Ground Control to anyone with an electrical issue.",,"JOJO Cobb","ChIJlTkuayjLjIgRQlFWPxxjWrk","5"
"These guys showed up on time and corrected all of my issues in a timely manner. I recommend Ground Control to anyone who has electrical issues, big or small .",,"Carrie Cobb","ChIJlTkuayjLjIgRQlFWPxxjWrk","5"
"Bryan and his team are true professionals. They came out and fixes a problem caused by a builder in my home - they could have charged me a small fortune I am sure since I had called around - but they were fair and honest charged me less then half of what other's had quoted without even looking. Love the fact that they are local and veteran owned - As a Military Family little things like that mean the world to us.

I would not turn to anyone else they are the best in town not looking to get rich quick just good honest work, at a fair price.",,"Rebecca Rogers","ChIJlTkuayjLjIgRQlFWPxxjWrk","5"
"Ground Control was the right choice, I would recommend them to anyone that needs electrical work done.  Price was fair, and the work was on point.  Vary polite, and courteous.",,"Jacob Jones","ChIJlTkuayjLjIgRQlFWPxxjWrk","5"
"This is a very professional and customer service driven business. The  gentlemen were prompt and courteous as well as efficient. I have never felt so compelled to review a company but feel these guys deserve it. I have had my share of disappointing experiences with various service companies but these guys are seriously professional. I am very confident in recommending this company to anyone who needs a residential electrician.",,"Erin Johnson","ChIJlTkuayjLjIgRQlFWPxxjWrk","5"
"Nathan was prompt and professional. I appreciate him informing me every step of the way.",,"U Lyn","ChIJlTkuayjLjIgRQlFWPxxjWrk","5"
"Very Trustworthy!",,"Gina Hall","ChIJlTkuayjLjIgRQlFWPxxjWrk","5"
"They were very quick and professional. Would recommend them to friends and family!",,"Nathan Forrest","ChIJlTkuayjLjIgRQlFWPxxjWrk","5"
"We had new lights hung at our store. The guys were efficient, super nice and cleaned up after themselves. They also came to look at the job fast and completed it the day after.
Fantastic.",,"Southern Brit","ChIJ4TEX5Ss7YogRc6d4ih-VQ9Y","5"
,,"shelia yearick","ChIJ4TEX5Ss7YogRc6d4ih-VQ9Y","5"
,,,"ChIJdfH1DZd7K0MRoVvDwVAzv2Y",
,,,"ChIJo0qIVflk6y0RdBpBfJqmfRk",
"great work reasonable pricing fast service",,"Michael Fall","ChIJSbxzW9xzmogRPrSbC-d9xC4","5"
"Very professional, great work and reasonably priced!",,"Arlene Hilburn","ChIJSbxzW9xzmogRPrSbC-d9xC4","5"
"The Buster ain't got nothing on the Weaver",,"Steve Eggers","ChIJSbxzW9xzmogRPrSbC-d9xC4","1"
"When I moved in our new house they answered any and all questions dealing with our electricity. Very professional and courteous service.
Thanks Al Brown",,"Alfred Brown","ChIJSbxzW9xzmogRPrSbC-d9xC4","5"
,,"Angel","ChIJSbxzW9xzmogRPrSbC-d9xC4","5"
"I would recommend Kevin 100% and I wish I would have found him earlier! He came the day I called, which is rare now days!! He figured out the problem in 2 minutes and we literally would have never found it on our own. He was quick and efficient. I immediately added him to my speed dial! Thank you Kevin! You're a life saver. 😀",,"MaKayla Gomez","ChIJSbxzW9xzmogRPrSbC-d9xC4","5"
"1st thing is on time and then I told him what was going on and he said he would check it out and let me know. After a few hours he has fix the problem and it was something that had been done when the house was built.  Kevin Weaver thank you for finding out what was going on with my house.  Only god know why after 20year it would start having problems.  But it did he God put you in my house so that it would not burn down. Thank you and helping me out and for not charging me a arm or a leg.  Truly thank you",,"Jim Corder","ChIJSbxzW9xzmogRPrSbC-d9xC4","5"
"Kevin are very experienced Electrician and he knows his stuff very well. He is very efficient with very reasonable price, highly recommend him. Definitely will use him for the future need.",,"Miau Liang Eslava","ChIJSbxzW9xzmogRPrSbC-d9xC4","5"
,,"Desirae Gross","ChIJSbxzW9xzmogRPrSbC-d9xC4","5"
"Very dependable and honest and very affordable does great work and very respectful I would recommend them to any one thank u weaver electric for your services",,"Shirley Hadley","ChIJSbxzW9xzmogRPrSbC-d9xC4","5"
"These guys done an outstanding job,were very professional,were on time and had the most reasonable prices..I called numerous of other companies but they seemed either not interested or they were way over priced...I would definitely use these guys again for future work and highly recommend them to anyone needing anything from big to small repairs...Thanks guys",,"JD","ChIJSbxzW9xzmogRPrSbC-d9xC4","5"
,,"Martha Parnell","ChIJSbxzW9xzmogRPrSbC-d9xC4","5"
"Great place to do business with from small to large jobs. Willing to do what it takes to get the job done. Would recommend time an time again",,"Jesse Keith","ChIJSbxzW9xzmogRPrSbC-d9xC4","5"
"Price gouging! Do not use these people! They took advantage of my elderly grandparents and charged them 2500.00 for a 500.00 job. Report these people!!!!",,"Jacob Mowry","ChIJSbxzW9xzmogRPrSbC-d9xC4","1"
"Very nice and does great work.",,"Dominique Martin","ChIJSbxzW9xzmogRPrSbC-d9xC4","5"
"The only electric company I will use. Quality, professional, and they clean up any mess they made.",,"John Ray22344715","ChIJSbxzW9xzmogRPrSbC-d9xC4","5"
,,,"ChIJ-UYBFg9nYogRi9_BMDWTY2c",
,,,"ChIJ7W2buBW1i4gRNchOALsXStY",
"Kacey was prompt, cleaned up after himself and are very friendly.  Would use them again.",,"Janet Creighton","ChIJvX2y2KpymogRyGT0i9K5ZJk","5"
"Excellent company.  Owner returned call within a five minutes and electricians were at my door within 15-20 minutes after his call.  Electricians were professional and did excellent work.",,"Jackie McDavid","ChIJvX2y2KpymogRyGT0i9K5ZJk","5"
,,"Mike Pittas","ChIJvX2y2KpymogRyGT0i9K5ZJk","3"
,,"Christopher Johnson","ChIJvX2y2KpymogRyGT0i9K5ZJk","5"
,,"Mark Harrison","ChIJvX2y2KpymogRyGT0i9K5ZJk","5"
,,,"ChIJpTfOcOM9mogR14GGB3o-dnU",
,,,"ChIJVz5ZgIA2AmQRCFRZNO0rPS4",
,,"Jake Watson","ChIJQ0B4Qt-zi4gRTIHylJ26-d4","3"
"Installed our home  generator. Work was very professional. We would recommend this company to friends and family.",,"Randy Wood","ChIJzVgvY2A_mogRtVeZg1wXMdA","5"
,,,"ChIJ9zz1IBBzi4gRReZDt2uWoZI",
,,,"ChIJ-6cyJDMmUU8RiFS9WidKpY4",
"Very reasonable prices. Best customer service around. After fixing my problem, they even called a couple days later to check and make sure everything was still working properly after the fix",,"Bryant Swanner","ChIJP6AuZH2LYogR8Nq6vdlbovE","5"
"Customer service was excellent.  The tech arrived earlier than scheduled and was very professional.  He looked at the situation, recommended a repair and completed it in a short time.  Their labor rates are very reasonable too.  I was very pleased with the whole process and highly recommend contacting them.",,"Greg Patrick","ChIJP6AuZH2LYogR8Nq6vdlbovE","5"
"Andrew was awesome! He got the issue fixed at my mother's house in a timely manner and so thankful that they were able to get to us quickly. Would definitely recommend 😊",,"Glenda David","ChIJP6AuZH2LYogR8Nq6vdlbovE","5"
,,"Hannah Hancock","ChIJP6AuZH2LYogR8Nq6vdlbovE","5"
"These guys were great. Very friendly and informative.  They completed a last minute job for me and stayed late to make sure I had power before they left. I can't say enough good things about this team.",,"Steven Welch","ChIJP6AuZH2LYogR8Nq6vdlbovE","5"
"Quick service!",,"Whitney Forbs","ChIJP6AuZH2LYogR8Nq6vdlbovE","5"
"Great experience with this company. I called and they came the same day and fixed an electrical problem that stumped me. It even required them going into the crawl space to figure out what was wrong. They were very professional and a great value for the quality of their work. I will definitely use them for all my electrical needs and highly recommend.",,"Jeremy MacMurray","ChIJP6AuZH2LYogR8Nq6vdlbovE","5"
